#  1:Date 2:Time 3:Temperature_Comedor_Sensor 4:Temperature_Habitacion_Sensor 5:Weather_Temperature 6:CO2_Comedor_Sensor 7:CO2_Habitacion_Sensor 8:Humedad_Comedor_Sensor 9:Humedad_Habitacion_Sensor 10:Lighting_Comedor_Sensor 11:Lighting_Habitacion_Sensor 12:Precipitacion 13:Meteo_Exterior_Crepusculo 14:Meteo_Exterior_Viento 15:Meteo_Exterior_Sol_Oest 16:Meteo_Exterior_Sol_Est 17:Meteo_Exterior_Sol_Sud 18:Meteo_Exterior_Piranometro 19:Exterior_Entalpic_1 20:Exterior_Entalpic_2 21:Exterior_Entalpic_turbo 22:Temperature_Exterior_Sensor 23:Humedad_Exterior_Sensor 24:Day_Of_Week
25/04/2012 08:45 20.1533 19.842 16 210.965 222.133 36.0093 38.5987 51.9173 84.72 0 622.784 1.19867 12526.9 85254.1 49031.9 617.664 0 0 0 18.506 50.1013 3
25/04/2012 09:00 20.4253 20.1933 16.8 219.477 261.643 35.5947 38.7 55.736 84.6613 0 622.741 1.45267 11881.8 81540.4 50531 640.533 0 0 0 19.1647 49.1893 3
25/04/2012 09:15 20.656 20.546 18 235.403 296.971 35.6107 38.936 79.7413 97.4667 0 622.912 1.55933 11866.8 81941.8 54520.5 694.229 0 0 0 19.8433 48.3413 3
25/04/2012 09:30 20.8827 20.8573 18 252.651 313.216 35.8413 38.9293 81.6827 114.72 0 622.997 1.574 11580.8 77919.6 57270.3 736.512 0 0 0 20.562 47.552 3
25/04/2012 09:45 21.1467 21.0933 19.6 277.525 307.435 36.14 38.616 81.5627 114.763 0 623.04 2.05533 11208.7 71538 59266.4 774.656 0 0 0 21.2507 46.424 3
25/04/2012 10:00 21.4213 21.3453 21 278.645 297.952 36.26 38.5707 81.5013 117.541 0 623.04 2.34133 10785.8 63097.5 60369.6 808.107 0 0 0 21.9227 45.696 3
25/04/2012 10:15 21.7013 21.672 21 278.048 289.92 36.2987 38.436 81.584 144.683 0 623.04 2.278 10320.6 50342.6 60907.5 836.693 0 0 0 22.58 44.7547 3
25/04/2012 10:30 21.9907 22.0133 21.4 273.333 280.683 36.0987 38.2493 81.7627 142.661 0 622.912 2.706 9597.95 38898.3 60822.9 855.723 0 0 0 23.1907 43.968 3
25/04/2012 10:45 22.264 22.356 22 269.248 269.685 35.912 38.096 81.5627 144.341 0 622.4 2.70333 9361.41 30061.9 60325.9 874.453 0 0 0 23.6893 43.376 3
25/04/2012 11:00 22.5507 22.656 22 264.587 258.816 35.788 38.02 81.7413 144.363 0 621.845 3.32467 9124.86 22769 59446.6 889.045 0 0 0 23.9667 43.7467 3
25/04/2012 11:15 22.844 22.9587 22 253.568 248.032 35.828 37.98 81.6613 144.32 0 621.76 3.48867 8859.65 18053.1 58365.3 903.509 0 0 0 24.184 43.7493 3
25/04/2012 11:30 23.1187 23.2587 22.1333 243.072 239.605 35.972 37.984 81.744 144.341 0 621.76 3.55 8594.43 15731.4 57005.4 919.168 0 0 0 24.4667 43.8667 3
25/04/2012 11:45 23.3707 23.5293 23 236.043 232.725 35.912 38.0267 81.3227 144.603 0 621.76 3.07133 8766.46 13824 55099.4 924.373 0 0 0 24.7947 44.0667 3
25/04/2012 12:00 23.6147 23.788 22.0667 230.229 227.584 36.004 38.0853 81.6827 144.181 0 621.632 3.26733 10077.5 11194.4 52868.4 927.488 0 0 0 25.1467 43.7813 3
25/04/2012 12:15 23.8587 24.0347 22 225.813 223.584 35.9853 38.144 81.4827 119.371 0 621.76 3.136 12749.5 10329.1 50973.4 930.005 0 0 0 25.516 43.376 3
25/04/2012 12:30 24.1133 24.268 22 221.632 221.024 36.052 38.2867 81.5813 114.491 0 621.205 3.51667 17029.1 9848.83 48753.3 925.909 0 0 0 25.8053 44.296 3
25/04/2012 12:45 24.352 24.48 22.2 218.091 218.155 36.2667 38.5573 81.0827 114.4 0 621.12 3.28467 23720.6 9089.02 46121 919.552 0 0 0 26.04 44.872 3
25/04/2012 13:00 24.5693 24.6613 23 216.267 215.627 36.3267 38.812 81.504 114.411 0 621.12 3.19333 33022 8494.08 43499.5 914.688 0 0 0 26.3107 45.312 3
25/04/2012 13:15 24.78 24.832 23 214.731 214.272 36.388 39.012 81.52 103.189 0 621.12 2.52467 41252.2 8271.87 39717.5 878.635 0 0 0 26.624 45.32 3
25/04/2012 13:30 24.98 25.0067 23 213.632 214.08 36.4813 39.1653 81.3627 86.2187 0 621.12 2.75933 52974.9 9081.86 37931.7 877.739 0 0 0 26.9 44.952 3
25/04/2012 13:45 25.1973 25.156 22.4667 212.864 212.992 36.664 39.2693 81.0827 91.6267 0 621.12 2.84867 65869.1 9719.81 34880.2 859.008 0 0 0 27.1467 44.4027 3
25/04/2012 14:00 25.4267 25.3227 22.6667 211.947 212.235 37.112 39.368 79.104 76.8293 0 621.077 2.492 70634.2 10757.5 30377.3 794.517 0 0 0 27.308 44.336 3
25/04/2012 14:15 25.6173 25.4493 23 211.52 212.853 37.4253 39.488 81.024 76.3013 0 621.077 3.48333 77561.9 12018.3 30191.6 790.656 0 0 0 27.4653 43.816 3
25/04/2012 14:30 25.8333 25.584 23 211.211 211.552 38.0413 39.5093 74.7547 62.016 0 620.864 2.20467 78736 11351.4 25998.7 711.061 0 0 0 27.5453 44.1813 3
25/04/2012 14:45 26.008 25.692 23 210.816 211.52 38.1 39.5187 63.072 58.1093 0 620.395 2.67267 73853.6 11637.4 22730.8 639.04 0 0 0 27.536 43.9227 3
25/04/2012 15:00 26.1253 25.772 23 209.835 212.139 38.9613 39.696 44.0573 52.9653 0 619.584 2.08067 43962.4 12949.5 18410.8 454.784 0 0 0 27.3173 43.7227 3
25/04/2012 15:15 26.2707 25.8573 23 208.832 211.531 39.284 39.788 57.1827 62.8747 0 619.755 2.90133 63193.1 16426.3 20989.3 595.349 0 0 0 26.9533 44.12 3
25/04/2012 15:30 26.364 25.916 23.9333 207.573 210.496 39.8067 40.0973 38.6707 46.1227 0 619.2 2.172 46571.5 13423.3 16454.3 430.005 0 0 0 26.616 44.6427 3
25/04/2012 15:45 26.4347 25.972 24 206.325 210.613 40.14 40.2107 43.9173 51.4027 0 619.2 1.99733 59708.8 14664.4 20185.8 500.821 0 0 0 26.2933 45.1333 3
25/04/2012 16:00 26.496 25.984 24 205.355 210.24 40.4707 40.5373 25.752 37.9053 0 618.731 2.40867 33614.5 11315.5 15946.4 297.92 0 0 0 25.9827 45.5573 3
25/04/2012 16:15 26.52 25.9867 24 204.203 210.144 40.8093 40.5667 25.822 39.8093 0 618.475 1.87733 47543.6 11510.4 15753.2 367.179 0 0 0 25.6147 45.9013 3
25/04/2012 16:30 26.5173 25.992 23.8667 203.36 211.616 40.8787 40.792 21.066 26.0907 0 618.091 1.432 19645.1 8171.52 9268.22 183.829 0 0 0 25.312 46.384 3
25/04/2012 16:45 26.4973 25.9653 23 204.149 211.488 40.9973 41.0133 20.904 24.4947 0 617.792 1.54667 21169.5 7727.1 9461.42 188.096 0 0 0 25.0667 46.736 3
25/04/2012 17:00 26.4693 25.936 23 203.008 210.251 41.0747 41.2267 20.9387 24.4147 0 617.451 1.32867 13710 7375.87 8372.22 155.461 0 0 0 24.8533 47.1147 3
25/04/2012 17:15 26.444 25.9 23 202.656 209.248 41.12 41.2853 20.9213 24.7733 0 617.28 1.93333 10206.5 6666.24 7189.5 129.237 0 0 0 24.632 47.528 3
25/04/2012 17:30 26.396 25.8427 23 202.464 208.395 41.28 41.3733 20.9207 24.5933 0 616.64 1.73467 8365.06 5763.07 5963.78 106.731 0 0 0 24.4053 48.072 3
25/04/2012 17:45 26.3493 25.808 23 201.952 209.195 41.4053 41.64 21.148 24.5947 0 616.64 1.126 6795.26 4738.05 4838.4 84.8853 0 0 0 24.1907 48.4213 3
25/04/2012 18:00 26.3027 25.7293 22.6667 201.195 209.376 41.5467 41.6933 20.742 24.7733 0 616.64 1.49867 6465.54 4867.07 4558.85 68.8613 0 0 0 23.992 48.9547 3
25/04/2012 18:15 26.2253 25.68 22 201.568 208.789 41.7013 42.04 21.1 24.5933 0 616.171 1.41067 4307.97 3204.1 3125.25 45.6947 0 0 0 23.7733 49.536 3
25/04/2012 18:30 26.1453 25.604 21.3333 202.091 208.693 41.8853 42.0987 20.6607 24.496 0 616 1.02333 2594.82 1835.01 1741.82 23.118 0 0 0 23.532 50.144 3
25/04/2012 18:45 26.084 25.5093 20 201.557 209.067 42.0427 42.1147 10.838 22.3947 0 615.872 0.877333 1333.25 236.544 150.528 7.07867 0 0 0 23.3 50.7333 3
25/04/2012 19:00 25.988 25.428 20.7333 201.643 209.344 42.1973 42.248 11.1487 14.452 0 475.509 0.982 0 0 0 -2.54867 0 0 0 23.064 51.5627 3
25/04/2012 19:15 25.888 25.3253 20.2667 202.805 209.333 42.1093 42.2107 11.4427 14.8413 0 51.4193 1.09133 0 0 0 -3.18533 0 0 0 22.8453 52.768 3
25/04/2012 19:30 25.7813 25.22 20 202.795 210.016 42.3093 42.3893 11.2133 14.3707 0 2.498 0.786667 0 0 0 -3.38133 0 0 0 22.6253 53.6747 3
25/04/2012 19:45 25.6587 25.1053 19.6667 203.477 210.72 42.8533 42.8 11.2467 14.468 0 0.782 0.908 0 0 0 -3.18533 0 0 0 22.364 54.5947 3
25/04/2012 20:00 25.556 24.9987 19 203.157 209.76 43.176 43.0667 11.426 14.5653 0 0.65 0.646667 0 0 0 -3.238 0 0 0 22.076 55.4613 3
25/04/2012 20:15 25.4413 24.9 19 202.987 209.237 43.312 43.2053 11.1487 14.1267 0 0.65 0.301333 0 0 0 -3.38133 0 0 0 21.8467 56.104 3
25/04/2012 20:30 25.332 24.8013 18.8667 203.477 210.155 43.16 43.2773 11.0507 14.6467 0 0.694 0.423333 0 0 0 -3.12 0 0 0 21.6387 56.728 3
25/04/2012 20:45 25.2173 24.7107 18 202.901 209.589 42.6907 43.4027 11.426 14.1107 0 0.65 0.721333 0 0 0 -3.042 0 0 0 21.4453 57.5253 3
25/04/2012 21:00 25.1107 24.604 18 202.347 209.664 42.5547 43.5227 11.6053 14.2893 0 0.65 0.557333 0 0 0 -3.25067 0 0 0 21.2627 58.0293 3
25/04/2012 21:15 24.9947 24.488 17.0667 202.688 209.824 42.9253 43.8107 11.0507 14.0133 0 0.65 0.480667 0 0 0 -3.18533 0 0 0 21.0733 58.752 3
25/04/2012 21:30 24.868 24.396 17 201.973 209.312 41.7307 43.6267 11.5887 14.9227 0 0.65 0.760667 0 0 0 -3.17267 0 0 0 20.896 59.1947 3
25/04/2012 21:45 24.7467 24.2853 17 202.165 210.293 41.9107 43.928 11.23 14.1267 0 0.65 0.379333 0 0 0 -3.18533 0 0 0 20.704 59.8827 3
25/04/2012 22:00 24.6227 24.1613 17 202.475 209.845 41.716 44.2 11.5073 14.224 0 0.65 0.303333 0 0 0 -3.042 0 0 0 20.4773 60.44 3
25/04/2012 22:15 24.516 24.048 17 202.059 210.539 41.4587 44.288 11.426 14.76 0 0.606667 0.0933333 0 0 0 -3.238 0 0 0 20.2933 61.1227 3
25/04/2012 22:30 24.408 23.956 16.8667 202.453 209.632 40.68 44.104 11.034 14.6307 0 0.65 0.678667 0 0 0 -3.18533 0 0 0 20.0973 61.4907 3
25/04/2012 22:45 24.2733 23.828 16 201.941 210.613 40.4707 44.1253 11.5887 14.484 0 0.65 0.641333 0 0 0 -3.17267 0 0 0 19.9087 62.0587 3
25/04/2012 23:00 24.1373 23.7107 16 202.528 210.165 39.536 43.9467 11.1487 15.296 0 0.65 0.666667 0 0 0 -3.042 0 0 0 19.766 62.4133 3
25/04/2012 23:15 24.0147 23.596 16 202.688 211.637 40.132 44.3947 11.4093 14.6627 0 0.65 0.316667 0 0 0 -3.12 0 0 0 19.5953 62.9547 3
25/04/2012 23:30 23.9 23.4827 16 202.656 211.627 39.9147 44.6907 11.5887 14.6947 0 0.65 0 0 0 0 -3.18533 0 0 0 19.37 62.912 3
25/04/2012 23:45 23.7773 23.372 16 203.339 212.309 39.7893 44.664 11.2633 14.8253 0 0.65 0.0806667 0 0 0 -3.25067 0 0 0 19.1613 63.424 3
26/04/2012 00:00 23.6533 23.2587 15.2 204.235 213.301 39.76 44.6533 11.6053 14.484 0 0.65 0.173333 0 0 0 -3.042 0 0 0 19.0167 64.3093 3.06667
26/04/2012 00:15 23.5333 23.1493 15 203.573 211.819 39.6347 44.704 11.4427 14.9067 0 0.65 0.217333 0 0 0 -3.12 0 0 0 18.912 64.6933 4
26/04/2012 00:30 23.4173 23.0533 15 204.064 211.179 39.4573 44.7093 11.6053 14.5 0 0.65 0 0 0 0 -2.808 0 0 0 18.818 65.04 4
26/04/2012 00:45 23.332 22.9307 15.4 203.765 211.68 39.352 44.7627 11.524 14.9227 0 0.65 0 0 0 0 -3.12 0 0 0 18.7413 65.3173 4
26/04/2012 01:00 23.2227 22.828 15.9333 203.2 210.901 39.0733 44.7253 11.6867 14.9067 0 0.65 0.533333 0 0 0 -3.18533 0 0 0 18.6767 65.7627 4
26/04/2012 01:15 23.1133 22.7307 15 203.616 210.549 38.724 44.632 11.6053 14.6627 0 0.65 0.632667 0 0 0 -3.12 0 0 0 18.612 66.2933 4
26/04/2012 01:30 23 22.64 15 203.285 210.88 38.5373 44.728 11.7033 15.1827 0 0.65 0.207333 0 0 0 -3.042 0 0 0 18.5373 66.6293 4
26/04/2012 01:45 22.8947 22.5373 15 202.763 210.795 38.3027 44.696 11.524 14.2893 0 0.65 0.163333 0 0 0 -2.964 0 0 0 18.47 66.6933 4
26/04/2012 02:00 22.7853 22.4307 15 202.944 210.379 37.752 44.312 11.524 15.1827 0 0.65 1.21333 0 0 0 -3.25067 0 0 0 18.406 66.4507 4
26/04/2012 02:15 22.664 22.3387 15 203.189 211.829 37.5253 44.2053 11.524 14.4027 0 0.65 1.332 0 0 0 -3.10733 0 0 0 18.3227 66.6853 4
26/04/2012 02:30 22.5707 22.224 15 202.805 213.856 38.1053 44.9813 11.4427 14.5493 0 0.65 0.0673333 0 0 0 -2.886 0 0 0 18.1867 67.0613 4
26/04/2012 02:45 22.476 22.132 15 204.384 213.12 38.084 45.0373 11.622 14.5813 0 0.65 0 0 0 0 -2.964 0 0 0 18.0733 67.0907 4
26/04/2012 03:00 22.3653 22.044 15 204.853 213.472 38.0173 45.008 11.6053 15.1987 0 0.65 0.0493333 0 0 0 -2.964 0 0 0 17.938 67.2267 4
26/04/2012 03:15 22.2653 21.952 15 204.597 214.507 37.9893 45.0027 11.6053 14.4027 0 0.65 0.232 0 0 0 -2.964 0 0 0 17.8333 67.1147 4
26/04/2012 03:30 22.168 21.8427 14.6667 206.112 214.101 38.0613 45.2213 11.7847 14.8573 0 0.65 0 0 0 0 -3.12 0 0 0 17.7387 67.3707 4
26/04/2012 03:45 22.064 21.7533 14 206.763 214.379 38.0373 45.2533 11.524 14.9547 0 0.65 0 0 0 0 -3.042 0 0 0 17.5713 67.52 4
26/04/2012 04:00 21.98 21.652 14 207.083 215.339 38.1813 45.3707 11.4427 15.052 0 0.65 0 0 0 0 -2.964 0 0 0 17.4213 67.976 4
26/04/2012 04:15 21.8787 21.5613 13.4667 207.413 215.072 38.048 45.352 11.524 14.6787 0 0.65 0 0 0 0 -2.95133 0 0 0 17.3433 68.312 4
26/04/2012 04:30 21.8 21.4533 13 208.181 215.019 38.0627 45.384 11.6053 15.1173 0 0.958 0 0 0 0 -2.964 0 0 0 17.2193 68.4827 4
26/04/2012 04:45 21.6853 21.3613 13 208.32 216.469 38.18 45.456 11.6867 14.8893 0 5.00267 0 0 0 0 -3.10733 0 0 0 17.1 68.4533 4
26/04/2012 05:00 21.5787 21.252 13 208.128 216.747 38.2787 45.5467 11.524 14.9547 0 87.2 0 0 0 0 -3.10733 0 0 0 17.0433 68.536 4
26/04/2012 05:15 21.4947 21.1613 13 209.472 216.725 38.1413 45.4773 11.524 14.8413 0 446.656 0.052 0 71.68 0 -1.65067 0 0 0 16.9713 68.0507 4
26/04/2012 05:30 21.3947 21.068 13.6 209.333 218.261 38.152 45.5493 16.0753 22.5093 0 613.376 0 1240.06 7669.08 1161.22 11.468 0 0 0 16.9067 67.76 4
26/04/2012 05:45 21.304 20.984 15.8 210.101 220.789 38.1947 45.6187 21.166 24.7893 0 614.08 0 3877.89 19931.5 3555.33 48.604 0 0 0 16.8247 67.6667 4
26/04/2012 06:00 21.2173 20.916 16 211.061 222.293 38.0453 45.336 21.0033 24.7733 0 615.531 0.396667 6264.83 31924.2 5569.54 98.2453 0 0 0 16.788 67.048 4
26/04/2012 06:15 21.14 20.8427 16.7333 212.459 223.147 38.0693 45.248 20.9027 24.496 0 616.555 0.796667 9890.82 53502 8995.84 128.304 0 0 0 16.88 66.3787 4
26/04/2012 06:30 21.112 20.7907 17 213.088 224.117 38.4227 45.496 21.2473 24.8533 0 618.133 0.179333 11186.2 63488 10729.5 155.381 0 0 0 16.986 65.7307 4
26/04/2012 06:45 21.0747 20.756 17 213.355 223.104 38.564 45.5547 21.0847 26.4147 0 618.987 0.0386667 11573.2 69416.3 12161.7 213.472 0 0 0 17.142 65.392 4
26/04/2012 07:00 21.072 20.732 17 213.643 223.061 39.0267 45.4533 20.9847 34.468 0 620.096 0.0386667 11647.3 75573.9 14549 276.363 0 0 0 17.3387 64.6587 4
26/04/2012 07:15 21.1 20.732 17 214.272 221.707 39.544 45.424 28.4253 38.076 0 620.907 0.199333 11700.9 79918.4 17651.7 333.813 0 0 0 17.6527 61.8533 4
26/04/2012 07:30 21.156 20.732 17.6667 214.827 221.813 39.8 45.36 31.468 44.296 0 621.12 0.83 11812.2 81207.3 22072 384.875 0 0 0 18.0713 61.048 4
26/04/2012 07:45 21.2173 20.78 19 214.229 221.067 40.0653 44.9973 40.752 48.4987 0 622.059 0.636 11881.8 83102.4 27253.4 439.744 0 0 0 18.5147 60.0827 4
26/04/2012 08:00 21.316 20.8667 19.1333 214.293 218.336 40.74 44.7013 41.4987 54.6133 0 622.571 1.15867 11974.7 83746.8 33114.8 492.096 0 0 0 19.0187 58.008 4
26/04/2012 08:15 21.4493 20.984 19.9333 213.664 217.045 41.2827 44.4133 50.3493 66.6347 0 622.912 0.892667 12097.5 84557.8 39265.6 542.763 0 0 0 19.608 56.2587 4
26/04/2012 08:30 21.616 21.1533 20 212.779 216.448 41.5747 44.152 51.4053 84.9227 0 623.125 1.62067 12270.3 84759.9 44427.9 593.024 0 0 0 20.2533 54.56 4
26/04/2012 08:45 21.8053 21.32 20 212.352 215.488 40.8467 44.0213 51.6533 86.4 0 623.467 1.60333 12270.9 87528.8 48966.3 640.064 0 0 0 20.9027 53.1573 4
26/04/2012 09:00 22.008 21.5587 21.4667 211.723 213.877 40.7093 43.7387 76.4427 114.597 0 623.851 1.03933 12060.7 86447.4 52275.9 680.363 0 0 0 21.5093 52.0933 4
26/04/2012 09:15 22.2587 21.836 22 210.635 214.581 40.5653 43.5413 81.664 114.48 0 624.32 1.04133 11745.3 84467.7 54848.2 716.373 0 0 0 22.2 50.5707 4
26/04/2012 09:30 22.4947 22.1333 22.6667 209.952 213.493 40.4413 43.3093 81.6613 114.571 0 624.491 0.792 11409.4 79044.6 56767.8 752.085 0 0 0 22.8587 49.472 4
26/04/2012 09:45 22.7933 22.428 23 209.589 213.173 40.4053 43.1387 81.8427 114.496 0 624.576 1.984 11100.8 72766.8 58859.5 788.224 0 0 0 23.4467 48.3253 4
26/04/2012 10:00 23.076 22.7413 23 208.64 212.939 40.312 42.9387 81.4027 118.176 0 624.32 1.604 10678.3 63602.7 59804.3 819.413 0 0 0 24.0667 47.1627 4
26/04/2012 10:15 23.364 23.1053 23 208.192 212.832 40.232 42.6907 81.7413 144.603 0 624.533 1.39267 10384.7 50473.6 60279.5 845.867 0 0 0 24.6773 46.0933 4
26/04/2012 10:30 23.6507 23.4533 23.1333 207.861 212.448 40.1227 42.4107 81.2427 144.24 0 625.003 1.24533 9540.61 39114.1 60334.1 868.48 0 0 0 25.2907 45.0827 4
26/04/2012 10:45 23.9493 23.8213 23.9333 207.509 212.256 40.004 42.1227 81.8427 144.24 0 624.917 1.816 9167.87 30033.2 59905.4 890.24 0 0 0 25.9507 43.272 4
26/04/2012 11:00 24.2773 24.1947 24 207.883 212.299 39.772 41.728 81.1627 144.16 0 624.32 1.95667 8916.99 22614.7 59143.5 908.459 0 0 0 26.5387 42.2773 4
26/04/2012 11:15 24.5907 24.556 24.5333 206.581 211.797 39.6227 41.2213 81.3413 144.443 0 624.32 1.91933 8615.94 17902.3 58054 923.563 0 0 0 27.0333 40.7973 4
26/04/2012 11:30 24.908 24.9133 25 206.816 212.405 39.3867 40.9133 81.1813 144.16 0 624.661 1.71533 8551.42 15752.5 56464.7 931.584 0 0 0 27.592 39.9413 4
26/04/2012 11:45 25.228 25.2667 25 209.184 212.096 39.232 40.552 81.2427 144.784 0 623.637 2.69 8945.66 13890.2 54651.6 933.376 0 0 0 28.12 39.9453 4
26/04/2012 12:00 25.5213 25.6133 26.0667 210.389 212.149 39.2747 40.388 81.0213 143.221 0 623.125 3.58533 10592.6 11530.9 52644.5 931.456 0 0 0 28.4213 40.288 4
26/04/2012 12:15 25.8187 25.8867 27 211.072 212.533 39.3707 40.716 81.0213 115.104 0 622.315 3.23533 13803.5 11180 50899.6 925.995 0 0 0 28.384 40.3013 4
26/04/2012 12:30 26.0853 26.1227 27.9333 210.891 212.704 39.448 40.836 81.7653 113.035 0 621.888 2.36467 17780.7 10686.1 47680.2 887.68 0 0 0 28.288 40.58 4
26/04/2012 12:45 26.3133 26.3307 29 210.549 213.141 39.5427 41.04 84.1307 112.341 0 621.76 2.846 25172.7 9647.79 45566.6 903.083 0 0 0 28.2947 40.488 4
26/04/2012 13:00 26.54 26.504 29 211.349 212.608 39.6693 41.936 80.9227 114.96 0 621.76 2.89133 32849.9 9368.58 42766.3 892.672 0 0 0 28.32 39.028 4
26/04/2012 13:15 26.7493 26.6667 28 210.837 213.387 39.7787 41.756 80.7627 86.7573 0 621.76 2.64067 41354.6 8623.1 39710.7 875.947 0 0 0 28.3133 38.608 4
26/04/2012 13:30 26.9507 26.7787 25.6667 211.211 216.832 39.8653 41.5667 80.8613 83.968 0 621.589 3.04067 51721.6 8522.75 36872.2 856.107 0 0 0 28.3813 38.5453 4
26/04/2012 13:45 27.1573 26.8893 25 211.904 217.675 40.0067 41.2227 80.7627 84.4693 0 621.12 3.582 63234 8630.27 33983.1 833.92 0 0 0 28.4093 37.9693 4
26/04/2012 14:00 27.316 27.004 25 210.891 216.395 39.996 41.036 80.7627 69.0827 0 621.035 3.11 73181.9 8608.77 31028.6 807.339 0 0 0 28.324 37.9973 4
26/04/2012 14:15 27.476 27.076 25 210.688 214.261 39.7 40.8253 80.6827 54.464 0 620.779 2.92533 78913.5 8350.72 27668.5 779.179 0 0 0 28.292 37.8573 4
26/04/2012 14:30 27.568 27.176 24.8667 209.28 280.907 37.9707 40.332 80.9413 51.1227 0 620.608 3.18333 83561.1 8350.72 24536.4 744.747 0 0 0 28.2427 37.268 4
26/04/2012 14:45 27.6 27.216 24 212.469 304.544 36.672 39.2067 58.664 44.1973 0 620.224 3.45 86245.4 8135.68 21405.7 708.565 0 0 0 28.116 36.1493 4
26/04/2012 15:00 27.6173 27.216 24 214.805 291.072 35.436 38.04 51.488 44.1147 0 619.84 3.56067 85175 7949.31 18843 669.589 0 0 0 27.9013 35.5853 4
26/04/2012 15:15 27.7467 27.224 24 215.851 246.741 36.5427 39.1693 51.1413 44.016 0 619.84 3.01333 85508.1 7956.48 16899.4 630.955 0 0 0 27.6547 35.544 4
26/04/2012 15:30 27.856 27.26 23.4667 215.392 236.704 36.0907 38.98 48.4373 34.4827 0 619.584 3.06733 83064.1 7956.48 15387.3 589.163 0 0 0 27.3187 35.296 4
26/04/2012 15:45 27.9 27.252 23 212.747 227.349 35.7587 39.5 41.3373 34.2213 0 619.669 2.484 80276.1 7920.64 14032.2 539.989 0 0 0 26.9667 35.3813 4
26/04/2012 16:00 27.924 27.224 23 211.659 224.395 35.5027 38.7173 33.012 29.16 0 619.243 2.70267 79276.7 7884.8 12849.8 493.376 0 0 0 26.6093 35.2267 4
26/04/2012 16:15 27.884 27.196 23 209.152 219.989 35.3867 38.64 21.2473 24.4147 0 618.944 3.314 76873.7 7992.32 12168.5 447.232 0 0 0 26.1627 35.6747 4
26/04/2012 16:30 27.8493 27.1467 23 207.979 214.24 35.4187 39.0133 21.002 28.804 0 618.56 2.42467 68232.5 7526.4 11674.3 370.731 0 0 0 25.7253 36.972 4
26/04/2012 16:45 27.7893 27.072 23 207.979 212.683 35.5067 38.6613 20.922 27.16 0 618.091 2.39867 49287.2 6515.71 9432.41 267.365 0 0 0 25.372 37.58 4
26/04/2012 17:00 27.724 26.9973 23 206.112 213.109 35.5373 38.188 20.8233 25.6667 0 617.92 1.78333 65933.3 8551.42 10828.8 309.227 0 0 0 25.052 38.3373 4
26/04/2012 17:15 27.6493 26.924 22.4 205.152 211.509 35.6733 38.4693 20.904 24.268 0 617.835 2.22 22803.8 6723.58 6802.09 194.219 0 0 0 24.752 38.732 4
26/04/2012 17:30 27.576 26.8427 21.6667 204.224 211.264 35.668 38.4907 20.906 24.6907 0 617.024 1.73 10163.2 5340.16 4838.4 87.408 0 0 0 24.4533 39.0813 4
26/04/2012 17:45 27.5027 26.7627 21 204.565 211.733 35.776 38.4333 20.8233 24.2347 0 616.64 1.49133 8322.05 4695.04 4350.98 73.3947 0 0 0 24.1867 39.5093 4
26/04/2012 18:00 27.412 26.6813 20.8667 204.288 211.435 35.948 38.6707 20.9207 24.7573 0 616.64 1.734 7755.78 4078.59 4143.1 63.6427 0 0 0 23.948 39.86 4
26/04/2012 18:15 27.3133 26.5813 20.2 203.691 210.475 36.088 38.6933 21.0033 24.056 0 616.555 1.836 6379.52 3885.06 3598.34 58.7093 0 0 0 23.72 40.5707 4
26/04/2012 18:30 27.208 26.48 20 203.499 209.973 36.1533 38.796 21.002 24.5293 0 616.085 1.75067 4157.44 2480.13 2257.92 34.652 0 0 0 23.512 41.1253 4
26/04/2012 18:45 27.0933 26.384 20.9333 203.552 210.219 36.3933 38.724 15.0347 22.396 0 616 1.49133 1498.11 788.48 809.984 12.3653 0 0 0 23.2787 42.0373 4
26/04/2012 19:00 26.98 26.268 20.0667 203.157 211.125 36.6933 39.016 11.034 15.1013 0 394.955 1.38933 0 0 0 -2.34 0 0 0 23.06 43.0347 4
26/04/2012 19:15 26.8427 26.1533 20 204.267 211.648 37.076 39.2573 11.524 14.728 0 45.9227 1.10933 0 0 0 -3.44667 0 0 0 22.824 43.936 4
26/04/2012 19:30 26.728 26.0413 20 204.085 212.491 37.3827 39.556 11.7033 14.728 0 2.76067 0.885333 0 0 0 -3.316 0 0 0 22.5893 44.4133 4
26/04/2012 19:45 26.5893 25.92 19.2667 205.173 212.661 37.4547 39.5267 11.132 14.2733 0 0.694 0.698 0 0 0 -3.316 0 0 0 22.3653 44.896 4
26/04/2012 20:00 26.4427 25.804 19 205.301 211.851 37.6453 39.5573 11.5887 14.468 0 0.65 0.110667 0 0 0 -3.30333 0 0 0 22.1173 45.5227 4
26/04/2012 20:15 26.3427 25.692 18.2667 204.491 211.893 37.856 39.6053 11.034 13.948 0 0.65 0.339333 0 0 0 -3.25067 0 0 0 21.9027 46.3467 4
26/04/2012 20:30 26.22 25.5973 18 205.323 211.456 38.1813 39.7107 11.6053 14.0293 0 0.65 0.241333 0 0 0 -3.10733 0 0 0 21.7187 47.376 4
26/04/2012 20:45 26.1147 25.484 18 204.171 211.424 38.4693 39.824 11.0507 14.208 0 0.65 0.691333 0 0 0 -3.12 0 0 0 21.556 48.84 4
